Unnamed: 0_x,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,tv_name,State Name,sd_name,d_name,Unnamed: 0_y,StateName,DistrictName,BlockName,VillageName,Contaminents,shrid2,elevation_mean,elevation_median,elevation_percentile_5,elevation_percentile_25,elevation_min,elevation_max,elevation_num_cells,elevation_std
616822,29,568,5518,607882,Kalikapura,Karnataka,Hosanagara,Shimoga,143,KARNATAKA,SHIMOGA,HOSANAGARA,KALIKAPURA,"Fluoride : 1.500, Chloride : 900.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607882,606.8035547240412,604.0,589.0,596.0,584.0,695.0,1069,16.714595004003154
616823,29,568,5518,607883,Jeni,Karnataka,Hosanagara,Shimoga,139,KARNATAKA,SHIMOGA,HOSANAGARA,JENI,"Fluoride : 1.500, Chloride : 900.000, Nitrate : 65.000, Hardness : 600.000",11-29-568-05518-607883,619.0314296665389,619.0,583.0,601.0,566.0,704.0,7827,23.15425154915589
616823,29,568,5518,607883,Jeni,Karnataka,Hosanagara,Shimoga,140,KARNATAKA,SHIMOGA,HOSANAGARA,JENI,"Fluoride : 1.000, Chloride : 850.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607883,619.0314296665389,619.0,583.0,601.0,566.0,704.0,7827,23.15425154915589
616823,29,568,5518,607883,Jeni,Karnataka,Hosanagara,Shimoga,141,KARNATAKA,SHIMOGA,HOSANAGARA,JENI,"Fluoride : 1.000, Chloride : 650.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607883,619.0314296665389,619.0,583.0,601.0,566.0,704.0,7827,23.15425154915589
616823,29,568,5518,607883,Jeni,Karnataka,Hosanagara,Shimoga,142,KARNATAKA,SHIMOGA,HOSANAGARA,JENI,"Fluoride : 0.500, Chloride : 600.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05518-607883,619.0314296665389,619.0,583.0,601.0,566.0,704.0,7827,23.15425154915589
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,153,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.300, Chloride : 650.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,154,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.300, Chloride : 650.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,155,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.300, Chloride : 450.000, Nitrate : 65.010, Hardness : 450.000",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,156,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 55.010, Hardness : 450.000",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,157,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 500.500",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616834,29,568,5518,607894,M.Guddekoppa,Karnataka,Hosanagara,Shimoga,158,KARNATAKA,SHIMOGA,HOSANAGARA,M. GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 65.000, Hardness : 300.000",11-29-568-05518-607894,600.7728982166686,600.0,582.0,592.0,569.0,640.0,8243,12.231118124341227
616835,29,568,5518,607895,Mumbaru,Karnataka,Hosanagara,Shimoga,182,KARNATAKA,SHIMOGA,HOSANAGARA,MUMBARU,"Fluoride : 0.500, Iron : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000",11-29-568-05518-607895,636.3914029286726,628.0,604.0,618.0,584.0,739.0,10585,28.71889628852137
616835,29,568,5518,607895,Mumbaru,Karnataka,Hosanagara,Shimoga,183,KARNATAKA,SHIMOGA,HOSANAGARA,MUMBARU,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 60.000, Hardness : 350.000",11-29-568-05518-607895,636.3914029286726,628.0,604.0,618.0,584.0,739.0,10585,28.71889628852137
616839,29,568,5518,607899,Gubbiga,Karnataka,Hosanagara,Shimoga,125,KARNATAKA,SHIMOGA,HOSANAGARA,GUBBIGA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 300.000",11-29-568-05518-607899,595.7554347826087,596.0,575.0,587.0,565.0,625.0,3864,12.342652379923312
616901,29,568,5518,607961,Gubbiga,Karnataka,Hosanagara,Shimoga,125,KARNATAKA,SHIMOGA,HOSANAGARA,GUBBIGA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 300.000",11-29-568-05518-607961,746.3727906976744,737.0,693.0,715.0,679.0,924.0,12900,43.18587395510562
616987,29,568,5518,608047,Gubbiga,Karnataka,Hosanagara,Shimoga,125,KARNATAKA,SHIMOGA,HOSANAGARA,GUBBIGA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 300.000",11-29-568-05518-608047,616.6790891639637,604.0,581.0,589.0,489.0,773.0,15107,40.09628497579203
616841,29,568,5518,607901,Maruthipura,Karnataka,Hosanagara,Shimoga,159,KARNATAKA,SHIMOGA,HOSANAGARA,MARUTHIPURA,"Fluoride : 1.000, Chloride : 500.000, Nitrate : 80.000, Hardness : 550.000",11-29-568-05518-607901,661.7299316149395,654.0,604.0,629.0,575.0,790.0,9505,42.440905766965145
616845,29,568,5518,607905,Echala Koppa,Karnataka,Hosanagara,Shimoga,187,KARNATAKA,SHIMOGA,HOSANAGARA,ICHALAKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 70.000, Hardness : 500.000",11-29-568-05518-607905,591.0623501199041,590.0,581.0,586.0,578.0,615.0,417,7.237389412496159
616845,29,568,5518,607905,Echala Koppa,Karnataka,Hosanagara,Shimoga,188,KARNATAKA,SHIMOGA,HOSANAGARA,ICHALAKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 80.000, Hardness : 500.000",11-29-568-05518-607905,591.0623501199041,590.0,581.0,586.0,578.0,615.0,417,7.237389412496159
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,160,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Nitrate : 657.000, Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Hardness : 500.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,161,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 65.000, Hardness : 500.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,162,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 400.000, Nitrate : 55.000, Hardness : 450.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,163,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 80.000, Hardness : 750.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,164,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 45.000, Hardness : 300.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,165,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 800.000, Nitrate : 55.000, Hardness : 400.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,166,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 850.000, Nitrate : 55.000, Hardness : 450.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,167,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 65.000, Hardness : 500.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,168,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 55.000, Hardness : 350.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,169,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 65.000, Hardness : 300.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,170,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 75.000, Hardness : 350.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,171,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 60.000, Hardness : 350.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,172,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Iron : 7.000, Fluoride : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,173,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 450.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,174,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 55.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,175,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 500.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,176,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 900.000, Nitrate : 90.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,177,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Nitrate : 758.000, Fluoride : 0.500, Iron : 0.500, Chloride : 850.000, Hardness : 500.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,178,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 800.000, Nitrate : 80.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,179,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 600.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,180,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 700.000, Nitrate : 70.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616861,29,568,5518,607921,Menase,Karnataka,Hosanagara,Shimoga,181,KARNATAKA,SHIMOGA,HOSANAGARA,MELINABESIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607921,619.3015521064301,620.0,600.0,611.0,592.0,642.0,1353,11.53288196423675
616888,29,568,5518,607948,Kenchanala,Karnataka,Hosanagara,Shimoga,148,KARNATAKA,SHIMOGA,HOSANAGARA,KENCHANALA,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 450.000",11-29-568-05518-607948,667.9741644939559,668.0,654.0,662.0,646.0,694.0,4219,8.086434347854263
616888,29,568,5518,607948,Kenchanala,Karnataka,Hosanagara,Shimoga,149,KARNATAKA,SHIMOGA,HOSANAGARA,KENCHANALA,"Fluoride : 0.500, Iron : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 450.000",11-29-568-05518-607948,667.9741644939559,668.0,654.0,662.0,646.0,694.0,4219,8.086434347854263
616888,29,568,5518,607948,Kenchanala,Karnataka,Hosanagara,Shimoga,150,KARNATAKA,SHIMOGA,HOSANAGARA,KENCHANALA,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 60.000, Hardness : 500.000",11-29-568-05518-607948,667.9741644939559,668.0,654.0,662.0,646.0,694.0,4219,8.086434347854263
616888,29,568,5518,607948,Kenchanala,Karnataka,Hosanagara,Shimoga,151,KARNATAKA,SHIMOGA,HOSANAGARA,KENCHANALA,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607948,667.9741644939559,668.0,654.0,662.0,646.0,694.0,4219,8.086434347854263
616888,29,568,5518,607948,Kenchanala,Karnataka,Hosanagara,Shimoga,152,KARNATAKA,SHIMOGA,HOSANAGARA,KENCHANALA,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 60.000, Hardness : 400.000",11-29-568-05518-607948,667.9741644939559,668.0,654.0,662.0,646.0,694.0,4219,8.086434347854263
616897,29,568,5518,607957,Kalase,Karnataka,Hosanagara,Shimoga,126,KARNATAKA,SHIMOGA,HOSANAGARA,KALASE,"Fluoride : 1.000, Iron : 0.500, Chloride : 500.000, Nitrate : 75.000, Hardness : 300.000",11-29-568-05518-607957,789.114633945483,776.0,718.0,746.0,699.0,945.0,12143,52.62264798306954
616897,29,568,5518,607957,Kalase,Karnataka,Hosanagara,Shimoga,127,KARNATAKA,SHIMOGA,HOSANAGARA,KALASE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607957,789.114633945483,776.0,718.0,746.0,699.0,945.0,12143,52.62264798306954
616898,29,568,5518,607958,Masakani,Karnataka,Hosanagara,Shimoga,128,KARNATAKA,SHIMOGA,HOSANAGARA,MASKANI,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 400.000",11-29-568-05518-607958,808.0806807953522,809.0,720.0,771.0,695.0,974.0,12221,52.11068175207821
616898,29,568,5518,607958,Masakani,Karnataka,Hosanagara,Shimoga,129,KARNATAKA,SHIMOGA,HOSANAGARA,MASKANI,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 70.000, Hardness : 550.000",11-29-568-05518-607958,808.0806807953522,809.0,720.0,771.0,695.0,974.0,12221,52.11068175207821
616899,29,568,5518,607959,Dobylu,Karnataka,Hosanagara,Shimoga,123,KARNATAKA,SHIMOGA,HOSANAGARA,DOBBAILU,"Fluoride : 0.500, Iron : 0.500, Chloride : 500.000, Nitrate : 75.000, Hardness : 300.000",11-29-568-05518-607959,736.594345692914,719.0,671.0,696.0,650.0,962.0,24866,58.49064816142783
616899,29,568,5518,607959,Dobylu,Karnataka,Hosanagara,Shimoga,124,KARNATAKA,SHIMOGA,HOSANAGARA,DOBBAILU,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05518-607959,736.594345692914,719.0,671.0,696.0,650.0,962.0,24866,58.49064816142783
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,116,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 450.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,117,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 65.000, Hardness : 450.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,118,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 350.000, Nitrate : 60.000, Hardness : 400.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,119,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,120,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 1.000, Iron : 0.500, Chloride : 550.000, Nitrate : 65.000, Hardness : 500.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,121,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 50.000, Hardness : 450.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616900,29,568,5518,607960,Bellur,Karnataka,Hosanagara,Shimoga,122,KARNATAKA,SHIMOGA,HOSANAGARA,BELLURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 65.000, Hardness : 500.000",11-29-568-05518-607960,791.3301617507136,781.0,722.0,752.0,703.0,962.0,13663,50.219941960050086
616910,29,568,5518,607970,Varamballi,Karnataka,Hosanagara,Shimoga,208,KARNATAKA,SHIMOGA,HOSANAGARA,VARAMBALLI,"Fluoride : 1.500, Chloride : 700.000, Nitrate : 85.000, Hardness : 550.000",11-29-568-05518-607970,590.8970970537262,591.0,574.0,584.0,565.0,623.0,4616,9.845955203056628
616910,29,568,5518,607970,Varamballi,Karnataka,Hosanagara,Shimoga,209,KARNATAKA,SHIMOGA,HOSANAGARA,VARAMBALLI,"Fluoride : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 450.000",11-29-568-05518-607970,590.8970970537262,591.0,574.0,584.0,565.0,623.0,4616,9.845955203056628
616910,29,568,5518,607970,Varamballi,Karnataka,Hosanagara,Shimoga,210,KARNATAKA,SHIMOGA,HOSANAGARA,VARAMBALLI,"Fluoride : 1.000, Chloride : 650.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607970,590.8970970537262,591.0,574.0,584.0,565.0,623.0,4616,9.845955203056628
616913,29,568,5518,607973,Thrinive,Karnataka,Hosanagara,Shimoga,215,KARNATAKA,SHIMOGA,HOSANAGARA,TRINIVE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 60.000, Hardness : 450.000",11-29-568-05518-607973,630.4654104625115,621.0,581.0,605.0,571.0,740.0,7589,36.099772742686085
616913,29,568,5518,607973,Thrinive,Karnataka,Hosanagara,Shimoga,216,KARNATAKA,SHIMOGA,HOSANAGARA,TRINIVE,"Iron : 0.300, Hardness : 400.000",11-29-568-05518-607973,630.4654104625115,621.0,581.0,605.0,571.0,740.0,7589,36.099772742686085
616913,29,568,5518,607973,Thrinive,Karnataka,Hosanagara,Shimoga,217,KARNATAKA,SHIMOGA,HOSANAGARA,TRINIVE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 70.000, Hardness : 500.000",11-29-568-05518-607973,630.4654104625115,621.0,581.0,605.0,571.0,740.0,7589,36.099772742686085
616913,29,568,5518,607973,Thrinive,Karnataka,Hosanagara,Shimoga,218,KARNATAKA,SHIMOGA,HOSANAGARA,TRINIVE,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 60.000, Hardness : 500.000",11-29-568-05518-607973,630.4654104625115,621.0,581.0,605.0,571.0,740.0,7589,36.099772742686085
616914,29,568,5518,607974,Thogare,Karnataka,Hosanagara,Shimoga,214,KARNATAKA,SHIMOGA,HOSANAGARA,THOGARE,"Fluoride : 0.500, Iron : 0.030",11-29-568-05518-607974,660.8988772685327,656.0,589.0,610.0,579.0,836.0,13004,54.15309905973634
616916,29,568,5518,607976,Billodi,Karnataka,Hosanagara,Shimoga,195,KARNATAKA,SHIMOGA,HOSANAGARA,BILLODI,"Fluoride : 1.500, Chloride : 800.000, Nitrate : 85.000, Hardness : 550.000",11-29-568-05518-607976,662.7083333333334,658.0,587.0,613.0,576.0,764.0,4752,53.00988518369524
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,196,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 0.500, Iron : 0.300, Chloride : 450.000, Nitrate : 45.000, Hardness : 400.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,197,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 1.500, Chloride : 900.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,198,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 0.500, Iron : 0.300, Chloride : 350.000, Nitrate : 55.000, Hardness : 400.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,199,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 0.500, Iron : 0.300, Chloride : 450.000, Nitrate : 55.000, Hardness : 450.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,200,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 550.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,201,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 0.500, Iron : 0.300, Chloride : 550.000, Nitrate : 55.000, Hardness : 500.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,202,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 1.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
616918,29,568,5518,607978,Sonale,Karnataka,Hosanagara,Shimoga,203,KARNATAKA,SHIMOGA,HOSANAGARA,SONALE,"Fluoride : 1.000, Iron : 0.500, Chloride : 650.000, Nitrate : 55.000, Hardness : 500.000",11-29-568-05518-607978,613.6648367807078,600.0,573.0,586.0,567.0,767.0,10201,38.62607458155652
